ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-04-10 07:38:37,401982278677349.25,403193519066393.5,406402558907141.56,401510697990181.6,402541637433523.9,2816996156550.2725,2816996156550.2725,2816996156550.2725,63324077527.151054,63324077527.151054,63324077527.151054,2753672079023.1216,2753672079023.1216,2753672079023.1216,0.0,0.0,0.0,399294828120546.1
2026-04-10 08:38:37,402003342457508.94,403153887239456.8,406497448874141.0,401508710174125.0,402578787933788.75,2774631128563.8823,2774631128563.8823,2774631128563.8823,25601260663.276665,25601260663.276665,25601260663.276665,2749029867900.6055,2749029867900.6055,2749029867900.6055,0.0,0.0,0.0,399273526872719.44
2026-04-10 09:38:37,402024406237668.6,403176295888244.5,406515092836034.5,401510757773258.7,402616316970391.56,2736262592529.2065,2736262592529.2065,2736262592529.2065,-8308452063.743139,-8308452063.743139,-8308452063.743139,2744571044592.9497,2744571044592.9497,2744571044592.9497,0.0,0.0,0.0,399256222116844.44
2026-04-10 10:38:37,402045470017828.25,402985237273655.25,406466493968301.6,401512805372392.3,402659007580113.94,2720369224310.284,2720369224310.284,2720369224310.284,-19947432871.95552,-19947432871.95552,-19947432871.95552,2740316657182.24,2740316657182.24,2740316657182.24,0.0,0.0,0.0,399261392528785.2
2026-04-10 11:38:37,402066533797987.9,403080516161330.25,406599949234168.06,401514852971525.75,402701316550475.06,2723524189900.354,2723524189900.354,2723524189900.354,-12762030475.758429,-12762030475.758429,-12762030475.758429,2736286220376.1123,2736286220376.1123,2736286220376.1123,0.0,0.0,0.0,399285611274534.9
2026-04-10 12:38:37,402087597578147.6,403195298419395.2,406582679152935.7,401517731236605.4,402730003387466.75,2727505469329.4883,2727505469329.4883,2727505469329.4883,-4992197153.490824,-4992197153.490824,-4992197153.490824,2732497666482.979,2732497666482.979,2732497666482.979,0.0,0.0,0.0,399310656334123.75
2026-04-10 13:38:37,402108661358307.3,403162955367479.44,406486577604089.2,401527874184928.56,402773159557911.4,2719020342415.326,2719020342415.326,2719020342415.326,-9946960695.827906,-9946960695.827906,-9946960695.827906,2728967303111.1543,2728967303111.1543,2728967303111.1543,0.0,0.0,0.0,399323234987369.25
2026-04-10 14:38:37,402129725138466.94,403053115667695.94,406536022080716.5,401515995589311.56,402816163341458.5,2702076007206.988,2702076007206.988,2702076007206.988,-23633770456.64946,-23633770456.64946,-23633770456.64946,2725709777663.637,2725709777663.637,2725709777663.637,0.0,0.0,0.0,399327354432320.56
2026-04-10 15:38:37,402150788918626.56,403191102015690.2,406676615813121.8,401515782186694.2,402859167125005.7,2691559530957.0166,2691559530957.0166,2691559530957.0166,-31178517722.934372,-31178517722.934372,-31178517722.934372,2722738048679.951,2722738048679.951,2722738048679.951,0.0,0.0,0.0,399337901736230.2
2026-04-10 16:38:37,402171852698786.3,403095950473446.7,406718651824686.06,401517778659997.0,402902170908553.0,2695958591978.2163,2695958591978.2163,2695958591978.2163,-24104772072.39885,-24104772072.39885,-24104772072.39885,2720063364050.6147,2720063364050.6147,2720063364050.6147,0.0,0.0,0.0,399363364577411.1
2026-04-10 17:38:37,402192916478946.0,403270791516776.9,406580729438596.75,401499850214724.7,402921621948368.5,2707730442737.9146,2707730442737.9146,2707730442737.9146,-9964803341.366762,-9964803341.366762,-9964803341.366762,2717695246079.2812,2717695246079.2812,2717695246079.2812,0.0,0.0,0.0,399396200208330.56
2026-04-10 18:38:37,402213980259105.6,403306204939123.75,406686092117134.44,401510914233819.75,402986250872930.4,2711267557006.4062,2711267557006.4062,2711267557006.4062,-4373926375.478221,-4373926375.478221,-4373926375.478221,2715641483381.8843,2715641483381.8843,2715641483381.8843,0.0,0.0,0.0,399420801102758.6
2026-04-10 19:38:37,402235044039265.25,403220756854921.6,406766214981457.4,401521131777770.3,403020021731132.56,2699846784567.9434,2699846784567.9434,2699846784567.9434,-14061344959.241283,-14061344959.241283,-14061344959.241283,2713908129527.1846,2713908129527.1846,2713908129527.1846,0.0,0.0,0.0,399430444110479.8
2026-04-10 20:38:37,402256107819425.0,403221542490352.56,406799403959492.8,401524252033022.75,403052641815937.1,2683513495846.125,2683513495846.125,2683513495846.125,-28986012508.61171,-28986012508.61171,-28986012508.61171,2712499508354.737,2712499508354.737,2712499508354.737,0.0,0.0,0.0,399435174601917.75
2026-04-10 21:38:37,402277171599584.6,403318705884506.9,406738631286152.4,401524866500128.0,403085052037812.25,2679207675171.785,2679207675171.785,2679207675171.785,-32210550657.20195,-32210550657.20195,-32210550657.20195,2711418225828.9873,2711418225828.9873,2711418225828.9873,0.0,0.0,0.0,399451932561403.06
2026-04-10 22:38:37,402298235379744.3,403400431449911.25,406802662059661.6,401526748343512.4,403121216007962.9,2692996854254.5654,2692996854254.5654,2692996854254.5654,-17668334047.20613,-17668334047.20613,-17668334047.20613,2710665188301.772,2710665188301.772,2710665188301.772,0.0,0.0,0.0,399486785520645.5
2026-04-10 23:38:37,402319299159903.94,403285874935495.2,406820496796729.75,401532744049397.0,403166269126444.0,2712942401324.342,2712942401324.342,2712942401324.342,2702774324.3683605,2702774324.3683605,2702774324.3683605,2710239626999.973,2710239626999.973,2710239626999.973,0.0,0.0,0.0,399527794847874.9
2026-04-11 00:38:37,402340362940063.7,403320050690614.56,406748524939789.6,401532581547179.4,403197355513629.9,2720717657864.3325,2720717657864.3325,2720717657864.3325,10578529313.567434,10578529313.567434,10578529313.567434,2710139128550.765,2710139128550.765,2710139128550.765,0.0,0.0,0.0,399556633884574.6
2026-04-11 01:38:37,402361426720223.3,403286609022305.4,407010825045581.75,401519984144940.0,403234273821161.8,2710861246686.1436,2710861246686.1436,2710861246686.1436,501575358.0009285,501575358.0009285,501575358.0009285,2710359671328.1426,2710359671328.1426,2710359671328.1426,0.0,0.0,0.0,399567841253556.06
2026-04-11 02:38:37,402382490500383.0,403246163478081.25,406836042240273.5,401514830349145.3,403271187022498.44,2698009057775.568,2698009057775.568,2698009057775.568,-12886609602.340513,-12886609602.340513,-12886609602.340513,2710895667377.908,2710895667377.908,2710895667377.908,0.0,0.0,0.0,399576052844805.2
2026-04-11 03:38:37,402403554280542.6,403420085047716.3,407149235684190.5,401518195472795.25,403329446848669.7,2703715050976.332,2703715050976.332,2703715050976.332,-8024958694.799194,-8024958694.799194,-8024958694.799194,2711740009671.1313,2711740009671.1313,2711740009671.1313,0.0,0.0,0.0,399602822618165.56
2026-04-11 04:38:37,402424618060702.4,403348216895080.1,406912284497616.06,401527146461001.94,403386027927628.94,2734787316158.51,2734787316158.51,2734787316158.51,21903191760.32495,21903191760.32495,21903191760.32495,2712884124398.185,2712884124398.185,2712884124398.185,0.0,0.0,0.0,399654958663507.5
2026-04-11 05:38:37,402445681840862.0,403400234245854.94,407197780990810.25,401536097449208.5,403421071952292.7,2774247219411.2363,2774247219411.2363,2774247219411.2363,59929191398.59407,59929191398.59407,59929191398.59407,2714318028012.642,2714318028012.642,2714318028012.642,0.0,0.0,0.0,399715482346919.9
2026-04-11 06:38:37,402466745621021.6,403492334030294.5,407149632231334.7,401545048437415.06,403497862835155.5,2794540462076.635,2794540462076.635,2794540462076.635,78510073354.46652,78510073354.46652,78510073354.46652,2716030388722.1685,2716030388722.1685,2716030388722.1685,0.0,0.0,0.0,399756839369744.9
2026-04-11 07:38:37,402487809401181.3,403500188616634.94,407392034000711.25,401553999425621.75,403545019389021.2,2781332669612.9224,2781332669612.9224,2781332669612.9224,63324077528.33731,63324077528.33731,63324077528.33731,2718008592084.5845,2718008592084.5845,2718008592084.5845,0.0,0.0,0.0,399764695357440.9
2026-04-11 08:38:37,402508873181341.06,403432733992348.8,407194364982037.2,401557794933304.25,403587930397797.75,2745840071047.368,2745840071047.368,2745840071047.368,25601260662.434155,25601260662.434155,25601260662.434155,2720238810384.934,2720238810384.934,2720238810384.934,0.0,0.0,0.0,399750266539035.06
2026-04-11 09:38:37,402529936961500.7,403305763926860.75,407292373036967.2,401558649106325.75,403630749846630.44,2714397623373.609,2714397623373.609,2714397623373.609,-8308452064.308784,-8308452064.308784,-8308452064.308784,2722706075437.9175,2722706075437.9175,2722706075437.9175,0.0,0.0,0.0,399739887871520.94
2026-04-11 10:38:37,402551000741660.3,403553301735679.8,407155262916020.9,401569765767123.0,403681673430910.8,2705446921584.8994,2705446921584.8994,2705446921584.8994,-19947432872.01147,-19947432872.01147,-19947432872.01147,2725394354456.911,2725394354456.911,2725394354456.911,0.0,0.0,0.0,399752000949891.8
2026-04-11 11:38:37,402572064521820.0,403459072874037.6,407401996476748.25,401571151292832.0,403725354199541.6,2715524598151.4355,2715524598151.4355,2715524598151.4355,-12762030475.839954,-12762030475.839954,-12762030475.839954,2728286628627.2754,2728286628627.2754,2728286628627.2754,0.0,0.0,0.0,399783142406618.06
2026-04-11 12:38:37,402593128301979.75,403462334683521.5,407182078907837.1,401578703735722.25,403767689623799.75,2726372776849.6543,2726372776849.6543,2726372776849.6543,-4992197153.272623,-4992197153.272623,-4992197153.272623,2731364974002.9272,2731364974002.9272,2731364974002.9272,0.0,0.0,0.0,399815054365476.0
2026-04-11 13:38:37,402614192082139.4,403483910592421.6,407413492166663.4,401586256178612.5,403826731379456.44,2724663683661.183,2724663683661.183,2724663683661.183,-9946960696.52238,-9946960696.52238,-9946960696.52238,2734610644357.705,2734610644357.705,2734610644357.705,0.0,0.0,0.0,399834409052447.2
2026-04-11 14:38:37,402635255862299.0,403582407852771.6,407271949039708.9,401593808621502.6,403867616645886.3,2714370385151.584,2714370385151.584,2714370385151.584,-23633770456.80666,-23633770456.80666,-23633770456.80666,2738004155608.3906,2738004155608.3906,2738004155608.3906,0.0,0.0,0.0,399845179534097.2
2026-04-11 15:38:37,402656319642458.75,403511574989011.75,407399168746989.56,401601490102148.1,403923735120165.75,2710346853702.89,2710346853702.89,2710346853702.89,-31178517723.026253,-31178517723.026253,-31178517723.026253,2741525371425.9165,2741525371425.9165,2741525371425.9165,0.0,0.0,0.0,399862219782808.25
2026-04-11 16:38:37,402677383422618.44,403670454849226.5,407510656746928.6,401611369905826.4,403974497560689.8,2721048817585.538,2721048817585.538,2721048817585.538,-24104772072.364616,-24104772072.364616,-24104772072.364616,2745153589657.903,2745153589657.903,2745153589657.903,0.0,0.0,0.0,399893985526850.6
2026-04-11 17:38:37,402698447202778.06,403556335866288.75,407577319241298.7,401612132459944.0,404012680144933.6,2738902825846.1704,2738902825846.1704,2738902825846.1704,-9964803341.334402,-9964803341.334402,-9964803341.334402,2748867629187.5044,2748867629187.5044,2748867629187.5044,0.0,0.0,0.0,399932903315270.9
2026-04-11 18:38:37,402719510982937.7,403458792604595.6,407494008754349.3,401614765360023.6,404045575874237.9,2748271990475.176,2748271990475.176,2748271990475.176,-4373926375.34129,-4373926375.34129,-4373926375.34129,2752645916850.517,2752645916850.517,2752645916850.517,0.0,0.0,0.0,399963336260059.5
2026-04-11 19:38:37,402740574763097.44,403528473034660.3,407585986123965.7,401611921165444.0,404081329452525.25,2742405229085.741,2742405229085.741,2742405229085.741,-14061344959.403765,-14061344959.403765,-14061344959.403765,2756466574045.145,2756466574045.145,2756466574045.145,0.0,0.0,0.0,399978533278829.8
2026-04-11 20:38:37,402761638543257.1,403636101168013.25,407557828267610.3,401620287060070.9,404120068057227.56,2731321490165.064,2731321490165.064,2731321490165.064,-28986012508.620556,-28986012508.620556,-28986012508.620556,2760307502673.6846,2760307502673.6846,2760307502673.6846,0.0,0.0,0.0,399988513320068.8
2026-04-11 21:38:37,402782702323416.75,403535710003072.94,407660992519429.3,401593829657300.94,404158806661929.75,2731935919415.2583,2731935919415.2583,2731935919415.2583,-32210550656.930534,-32210550656.930534,-32210550656.930534,2764146470072.189,2764146470072.189,2764146470072.189,0.0,0.0,0.0,400010191529478.6
2026-04-11 22:38:37,402803766103576.4,403754447977677.2,407676415745046.44,401604039398264.6,404197545266631.9,2750292858523.411,2750292858523.411,2750292858523.411,-17668334046.808758,-17668334046.808758,-17668334046.808758,2767961192570.22,2767961192570.22,2767961192570.22,0.0,0.0,0.0,400049612248746.44
2026-04-11 23:38:37,402824829883736.1,403811195453360.5,407533212697883.75,401615594487940.3,404242108081621.44,2774432191691.3413,2774432191691.3413,2774432191691.3413,2702774323.715222,2702774323.715222,2702774323.715222,2771729417367.626,2771729417367.626,2771729417367.626,0.0,0.0,0.0,400094815362074.06
2026-04-12 00:38:37,402845893663895.8,403505573522168.2,407821212637033.44,401618146115970.3,404297174224489.25,2786007531726.7793,2786007531726.7793,2786007531726.7793,10578529313.354448,10578529313.354448,10578529313.354448,2775429002413.425,2775429002413.425,2775429002413.425,0.0,0.0,0.0,400127454482269.2
2026-04-12 01:38:37,402866957444055.44,403504711304308.8,407643072920302.06,401625036999527.8,404351741280075.3,2779539569316.367,2779539569316.367,2779539569316.367,501575358.2538592,501575358.2538592,501575358.2538592,2779037993958.1133,2779037993958.1133,2779037993958.1133,0.0,0.0,0.0,400142050300018.44
2026-04-12 02:38:37,402888021224215.06,403719560803317.3,407881592420886.9,401621062912125.25,404402672148638.0,2769648091934.9624,2769648091934.9624,2769648091934.9624,-12886609602.055357,-12886609602.055357,-12886609602.055357,2782534701537.018,2782534701537.018,2782534701537.018,0.0,0.0,0.0,400153222602796.6
2026-04-12 03:38:37,402909085004374.8,403784381032828.0,407897284105532.0,401630541510467.25,404410248955414.3,2777872811371.2334,2777872811371.2334,2777872811371.2334,-8024958695.51665,-8024958695.51665,-8024958695.51665,2785897770066.7505,2785897770066.7505,2785897770066.7505,0.0,0.0,0.0,400182511102392.7
2026-04-12 04:38:37,402930148784534.5,403830972736926.2,407977274967771.56,401640425402857.3,404471845662128.94,2811009440605.8145,2811009440605.8145,2811009440605.8145,21903191761.136856,21903191761.136856,21903191761.136856,2789106248844.6777,2789106248844.6777,2789106248844.6777,0.0,0.0,0.0,400236711511786.94
2026-04-12 05:38:37,402951212564694.1,403617028800755.5,407908245741751.7,401650321889518.06,404539576041449.4,2852068848583.2734,2852068848583.2734,2852068848583.2734,59929191397.31941,59929191397.31941,59929191397.31941,2792139657185.954,2792139657185.954,2792139657185.954,0.0,0.0,0.0,400298834699924.0
2026-04-12 06:38:37,402972276344853.75,403829381756407.75,407958728664382.06,401660218376178.94,404576387517828.44,2873488119855.7197,2873488119855.7197,2873488119855.7197,78510073354.38853,78510073354.38853,78510073354.38853,2794978046501.331,2794978046501.331,2794978046501.331,0.0,0.0,0.0,400341317751356.1
2026-04-12 07:38:37,402993340125013.5,403836352961904.0,408121596463254.44,401633920921611.44,404613198994207.5,2860926136144.0083,2860926136144.0083,2860926136144.0083,63324077527.75379,63324077527.75379,63324077527.75379,2797602058616.2544,2797602058616.2544,2797602058616.2544,0.0,0.0,0.0,400349819547804.1
2026-04-12 08:38:37,403014403905173.1,403657642413482.1,408043615734315.5,401637343658426.3,404665440005761.6,2825594240810.689,2825594240810.689,2825594240810.689,25601260661.591644,25601260661.591644,25601260661.591644,2799992980149.097,2799992980149.097,2799992980149.097,0.0,0.0,0.0,400335551432630.44
2026-04-12 09:38:37,403035467685332.8,403846605856593.4,408011158535199.7,401645439394143.7,404729488996490.3,2793824340751.112,2793824340751.112,2793824340751.112,-8308452063.36275,-8308452063.36275,-8308452063.36275,2802132792814.4746,2802132792814.4746,2802132792814.4746,0.0,0.0,0.0,400324845312730.56
2026-04-12 10:38:37,403056531465492.44,403619475829656.5,407957870161982.25,401653535129860.9,404798501175386.06,2784056786624.5625,2784056786624.5625,2784056786624.5625,-19947432872.01772,-19947432872.01772,-19947432872.01772,2804004219496.58,2804004219496.58,2804004219496.58,0.0,0.0,0.0,400336141538763.6
2026-04-12 11:38:37,403077595245652.2,403759296654623.94,408113713107954.2,401661630865578.2,404854553066516.7,2792828735524.494,2792828735524.494,2792828735524.494,-12762030475.576664,-12762030475.576664,-12762030475.576664,2805590766000.0713,2805590766000.0713,2805590766000.0713,0.0,0.0,0.0,400365977267823.3
