time_index,Actual_TB,ARIMA_TB,MLP_TB,LSTM_TB,GRU_TB,PINT_TB,TFKAN_TB,EXP_TB,PROPHET_TB,MOE_TB
445,389.65196879392,382.36024952234254,389.453083887328,365.217550223072,389.719016392416,386.5677141624,388.077772654304,380.26023484648715,389.303179873321,386.3312683105469
446,389.65563740832,382.3788622681203,389.462358542048,365.213052880608,389.73672579248,386.562596062944,388.071280920288,380.27428094278974,389.3046114306165,386.3472900390625
447,389.65758356352,382.3974750138981,389.451090544352,365.213486991072,389.75114371248,386.55872786608,388.069069473504,380.2883270390924,389.31766869523415,386.358154296875
448,389.67411469792,382.41608775967575,389.447800112864,365.245026584288,389.765772396256,386.555903002336,388.0494306936,380.302373135395,389.3487543431546,386.36962890625
449,389.84830677312,382.4347005054535,389.490353424096,365.377325942496,389.7849550456,386.55420850352,388.106201646816,380.3164192316976,389.38622274993116,386.39703369140625
450,389.88154799872,382.45331325123124,389.530171000544,365.39639586992,389.837435225824,386.55495823536,388.14177878192,380.3304653280002,389.4117094171409,386.43438720703125
451,389.90069637632,382.47192599700895,389.563054343904,365.403922548448,389.868792891104,386.558980572896,388.138957063904,380.3445114243028,389.4194036702137,386.4602966308594
452,389.91537083392,382.49053874278667,389.578989553376,365.413426317024,389.88767355056,386.565995546336,388.144210429664,380.3585575206054,389.42367473863976,386.4791259765625
453,389.93111903232,382.50915148856444,389.595527694048,365.44518348976,389.904470689504,386.575487256288,388.129570211552,380.37260361690807,389.44616939303404,386.49591064453125
454,389.94726988352,382.5277642343421,389.657409406688,365.561995380448,389.923395389152,386.586831800032,388.150133835488,380.3866497132107,389.4941204097016,386.5239562988281
455,390.16993688192,382.5463769801199,389.771404297952,365.722671826656,389.944168728288,386.599479723744,388.302484588256,380.4006958095133,389.5509369085873,386.577392578125
456,390.19673566272,382.56498972589765,389.815053371104,365.719954441952,390.005581727456,386.614835070688,388.31657115824,380.41474190581596,389.58906288213643,386.6208190917969
457,390.16558599472,382.5836024716753,389.848401233632,365.71095031984,390.03767234736,386.63399465136,388.314766558944,380.4287880021185,389.59377734766525,386.65020751953125
458,390.06701435232,382.6022152174531,389.820153644768,365.69717727408,390.042433930976,386.655496750816,388.270425425632,380.44283409842114,389.57588673896714,386.6490478515625
459,390.02242055472,382.6208279632308,389.77619419312,365.677627623136,390.02115203248,386.677339637472,388.181785102048,380.45688019472374,389.561669453201,386.63397216796875
460,389.99905550752,382.6394407090085,389.763813656288,365.655727589088,390.015798003424,386.698122413792,388.199014254304,380.4709262910264,389.5699081204893,386.6469421386719
461,390.00514003872,382.6580534547862,389.76358506672,365.632660489952,390.027985602272,386.71694749872,388.172813485792,380.484972387329,389.5975369926096,386.664306640625
462,390.02075401952,382.676666200564,389.764148152032,365.612982388448,390.04905463984,386.734730299104,388.165066606304,380.49901848363163,389.6264107547187,386.6855163574219
463,390.01758872112,382.69527894634166,389.739892492,365.59959679152,390.072194615008,386.751275779808,388.140273026784,380.5130645799342,389.6429753369265,386.6954040527344
464,390.02493713472,382.71389169211943,389.741419218656,365.592578148064,390.089132263136,386.76648747184,388.140727060192,380.5271106762369,389.6509156565111,386.7123718261719
465,390.05421894112,382.7325044378972,389.75447818416,365.592706598624,390.105265653472,386.780513224416,388.1356236408,380.5411567725394,389.6650512300311,386.73162841796875
466,390.09103930272,382.75111718367486,389.78935382192,365.59872123056,390.125899532,386.793649784544,388.144937092832,380.55520286884206,389.6940915475042,386.76092529296875
467,390.13281453072,382.76972992945264,389.829043472096,365.605837915872,390.149195744992,386.806383691488,388.16014983344,380.5692489651447,389.73073577058204,386.7936706542969
468,390.15682829632,382.78834267523035,389.863825786592,365.612615386848,390.173743957728,386.8192413304,388.183750133472,380.5832950614473,389.75935284771555,386.8253173828125
469,390.16318126272,382.80695542100807,389.88096266416,365.618989156064,390.194483742432,386.832373696224,388.177522640608,380.59734115774995,389.7729305215927,386.8456115722656
470,390.16693935552,382.8255681667858,389.8925389432,365.625485608672,390.21053010096,386.845752477408,388.176553756384,380.61138725405254,389.7812361383406,386.86328125
471,390.18143485632,382.84418091256356,389.886143678176,365.633403406048,390.225815193312,386.859246601952,388.1695450744,380.6254333503552,389.80123374682785,386.87615966796875
472,390.18742990912,382.8627936583413,389.896197424864,365.655597041376,390.244485088992,386.872842438368,388.16299671728,380.6394794466578,389.8392744538641,386.89520263671875
473,390.36798613552,382.881406404119,389.953460160224,365.74008238256,390.262693611232,386.886254773984,388.23207166128,380.6535255429604,389.88366341415855,386.9284973144531
474,390.40602564032,382.90001914989676,390.003542247136,365.748536002272,390.315694933728,386.90092015792,388.2689762936,380.667571639263,389.9159986141141,386.97039794921875
475,390.40553350912,382.9186318956744,390.046390208224,365.752480745184,390.347932354272,386.91787563184,388.276514506464,380.6816177355656,389.9304632514425,387.0003967285156
476,390.42271336192,382.9372446414522,390.075476657888,365.75507701936,390.362032555744,386.936358880992,388.287330567904,380.6956638318683,389.94139227286945,387.02362060546875
477,390.43424489072,382.9558573872299,390.083623044832,365.763786491616,390.37770981552,386.955941037792,388.274065032928,380.70970992817087,389.97039717555316,387.0396728515625
478,390.44745413952,382.9744701330076,390.132492977888,365.82547316912,390.395586987744,386.976120882912,388.296697497312,380.7237560244735,390.0246661621183,387.0663146972656
479,390.69302760832,382.9930828787854,390.238435854048,365.98365085872,390.41542185136,386.996530366176,388.446076585696,380.7378021207761,390.0875820817201,387.1102294921875
480,390.69530930752,383.0116956245631,390.289636771552,365.981958981344,390.479844263648,387.018983524064,388.467363727072,380.75184821707876,390.13151961014927,387.15545654296875
481,390.64709163472,383.0303083703409,390.32019017904,365.971266127584,390.506766452448,387.043964798688,388.458592388832,380.7658943133813,390.14176621770787,387.1817321777344
482,390.56685187952,383.04892111611855,390.292548667104,365.955730425568,390.503994017504,387.070056515296,388.402940266208,380.77994040968395,390.12912202874236,387.1784973144531
483,390.51867894592,383.0675338618963,390.261263353568,365.939741214432,390.486512158432,387.095725655776,388.331526997728,380.79398650598654,390.11984422635317,387.1700134277344
484,390.50661054672,383.08614660767404,390.259637012192,365.925298128608,390.482591532768,387.119398307552,388.342660777696,380.8080326022892,390.13267177247485,387.1851806640625
485,390.49945227472,383.10475935345175,390.28798841008,365.91524176048,390.497102776032,387.140717954784,388.332547262176,380.82207869859184,390.1645072138548,387.2107849121094
486,390.52055799232,383.1233720992295,390.302729291488,365.905225762528,390.5155503736,387.159492708064,388.333056870112,380.83612479489443,390.19718348906673,387.2344665527344
487,390.52108367792,383.14198484500724,390.28281368752,365.897302722272,390.538787866336,387.176252098272,388.317554722528,380.8501708911971,390.21713615247734,387.24517822265625
488,390.51666568192,383.16059759078496,390.302005774048,365.895238076128,390.556636727008,387.191363127008,388.324752148192,380.8642169874997,390.2280436091726,387.26641845703125
489,390.51543535392,383.1792103365627,390.317462832864,365.900471518944,390.57034371248,387.204856202976,388.323052406496,380.87826308380227,390.2447192870493,387.2840881347656
490,390.51975268672,383.19782308234045,390.340806231776,365.905839703776,390.583694182112,387.216737617632,388.324203742944,380.89230918010486,390.275843180719,387.30596923828125
491,390.54037745792,383.2164358281181,390.37222052016,365.907782715104,390.59871293616,387.227225474784,388.331014244064,380.9063552764075,390.3140945391499,387.3323974609375
492,390.55832906192,383.2350485738959,390.397887563488,365.907150423776,390.618093766368,387.236788487904,388.345523390176,380.9204013727101,390.34383374256805,387.3589172363281
493,390.55505191552,383.2536613196736,390.406422972128,365.906992613088,390.638006224608,387.245935216352,388.33932525744,380.93444746901275,390.3580524252749,387.3760986328125
494,390.56052128272,383.27227406545137,390.417460283104,365.907272058592,390.653020784352,387.254734866144,388.329558820576,380.9484935653154,390.366528829233,387.391845703125
495,390.56927898112,383.2908868112291,390.40857465008,365.909640267488,390.66887315632,387.26327132336,388.329333376736,380.962539661618,390.3862170686195,387.40423583984375
496,390.58462452672,383.3094995570068,390.415549777632,365.924391634656,390.686411638496,387.271552976608,388.317469787872,380.97658575792065,390.4234573198147,387.42034912109375
497,390.75848105792,383.3281123027846,390.475206412,366.015242356448,390.705989600992,387.279836727008,388.384641566432,380.9906318542232,390.46654678693676,387.44879150390625
498,390.77490034432,383.34672504856223,390.526627530464,366.019013035744,390.757669717728,387.289411274464,388.426674783968,381.00467795052583,390.49708751042635,387.4911193847656
499,390.78299813952,383.36533779434,390.563743975136,366.017439123168,390.784251119328,387.30108297392,388.424425588448,381.0187240468284,390.50927933401954,387.518310546875
500,390.80004377472,383.3839505401177,390.584815109856,366.016853493472,390.798866171616,387.314579195616,388.431651325664,381.0327701431311,390.5174705308892,387.5392150878906
501,390.80800735232,383.40256328589544,390.590053795552,366.022712411872,390.815206131424,387.32935258288,388.417666467552,381.04681623943367,390.54328213106675,387.5547790527344
502,390.82176465632,383.4211760316732,390.625887831776,366.081592051424,390.832516024032,387.344958539488,388.435202852576,381.0608623357363,390.5938919961572,387.57733154296875
503,390.84030905472,383.43978877745093,390.740888307424,366.231341287136,390.852272244448,387.361076201184,388.59624210608,381.0749084320389,390.6526595797204,387.624755859375
504,390.83337447872,383.45840152322864,390.75798638768,366.231763863264,390.874162317024,387.375674476256,388.598186165984,381.08895452834156,390.6920121526306,387.64935302734375
505,390.83932479232,383.47701426900636,390.746896647904,366.230875719392,390.89052639408,387.39040592048,388.580528146144,381.10300062464415,390.697244875132,387.65826416015625
506,390.84455927872,383.49562701478413,390.740528645856,366.231753901792,390.907942192864,387.405449840352,388.56305991856,381.11704672094675,390.67918506406784,387.6654052734375
507,390.84778050112,383.5142397605618,390.738754455264,366.236718909152,390.925715556064,387.42084083888,388.54892511408,381.1310928172494,390.66410718837426,387.6739196777344
508,390.85914425792,383.53285250633957,390.749570516704,366.247830144736,390.942878648032,387.436096571104,388.552837351136,381.145138913552,390.67075618479566,387.68994140625
509,390.85717573312,383.55146525211734,390.77204779184,366.260159825632,390.961435297504,387.450927630048,388.556660459232,381.15918500985464,390.6960471757112,387.71173095703125
510,390.87061986272,383.570077997895,390.789966907104,366.271641208544,390.977234192096,387.465129543392,388.562421335776,381.17323110615723,390.72180902899714,387.73211669921875
511,390.86925531712,383.58869074367277,390.798030456544,366.279416923872,390.995537086176,387.478618425056,388.561417848544,381.1872772024599,390.7345120701971,387.74822998046875
512,390.84788116432,383.6073034894505,390.810879706848,366.285609813728,391.011378972384,387.491473966816,388.553590228704,381.2013232987625,390.73786804861857,387.763427734375
513,390.79785155392,383.62591623522826,390.805760558816,366.290208343776,391.022014678752,387.503344895712,388.542236247776,381.21536939506507,390.74670562116575,387.7730712890625
514,390.78003416752,383.6445289810059,390.802653628128,366.292051740384,391.025471833824,387.513459459808,388.5194286712,381.22941549136766,390.76972267581607,387.7828369140625
515,390.77132120832,383.6631417267837,390.806442133216,366.29135548592,391.035506706144,387.521752647392,388.51575341232,381.2434615876703,390.799607193408,387.7992248535156
