weight_MLP,weight_LSTM,weight_GRU,weight_PINN,weight_TFKAN,weight_EXP,weight_ARIMA,weight_PROPHET
1e-45,2.6015378e-33,0.0,0.0,5.8613264e-14,1e-44,0.0,1.0
0.0,1.2679947e-33,0.0,0.0,4.4736123e-14,4e-45,0.0,1.0
0.0,6.029609e-34,0.0,0.0,3.3672765e-14,1e-45,0.0,1.0
0.0,3.4683298e-34,0.0,0.0,2.7099176e-14,1e-45,0.0,1.0
0.0,3.0227318e-34,0.0,0.0,2.5449552e-14,0.0,0.0,1.0
0.0,3.1540254e-34,0.0,0.0,2.5745812e-14,0.0,0.0,1.0
0.0,3.3471869e-34,0.0,0.0,2.6537344e-14,0.0,0.0,1.0
0.0,2.3732574e-34,0.0,0.0,2.3566278e-14,0.0,0.0,1.0
0.0,1.1254522e-34,0.0,0.0,1.778401e-14,0.0,0.0,1.0
0.0,4.479575e-35,0.0,0.0,1.2395837e-14,0.0,0.0,1.0
0.0,2.306926e-35,0.0,0.0,9.518441e-15,0.0,0.0,1.0
0.0,1.7714826e-35,0.0,0.0,8.481909e-15,0.0,0.0,1.0
0.0,1.8515894e-35,0.0,0.0,8.598867e-15,0.0,0.0,1.0
0.0,2.2971609e-35,0.0,0.0,9.467959e-15,0.0,0.0,1.0
0.0,1.9394869e-35,0.0,0.0,9.044803e-15,0.0,0.0,1.0
0.0,1.0387346e-35,0.0,0.0,7.185499e-15,0.0,0.0,1.0
0.0,4.092959e-36,0.0,0.0,4.989416e-15,0.0,0.0,1.0
0.0,1.613377e-36,0.0,0.0,3.414292e-15,0.0,0.0,1.0
0.0,9.81546e-37,0.0,0.0,2.7507541e-15,0.0,0.0,1.0
0.0,8.992478e-37,0.0,0.0,2.6369516e-15,0.0,0.0,1.0
0.0,1.3043215e-36,0.0,0.0,3.1124503e-15,0.0,0.0,1.0
0.0,1.5285638e-36,0.0,0.0,3.4191404e-15,0.0,0.0,1.0
0.0,9.859666e-37,0.0,0.0,2.9364402e-15,0.0,0.0,1.0
0.0,4.852781e-37,0.0,0.0,2.2410957e-15,0.0,0.0,1.0
0.0,2.2282327e-37,0.0,0.0,1.6410097e-15,0.0,0.0,1.0
0.0,1.3789466e-37,0.0,0.0,1.3351904e-15,0.0,0.0,1.0
0.0,1.1531995e-37,0.0,0.0,1.2310114e-15,0.0,0.0,1.0
0.0,1.3865212e-37,0.0,0.0,1.3371069e-15,0.0,0.0,1.0
0.0,1.2965671e-37,0.0,0.0,1.3330224e-15,0.0,0.0,1.0
0.0,8.242614e-38,0.0,0.0,1.1374924e-15,0.0,0.0,1.0
0.0,4.0263035e-38,0.0,0.0,8.653057e-16,0.0,0.0,1.0
0.0,1.7880522e-38,0.0,0.0,6.2502296e-16,0.0,0.0,1.0
0.0,1.076816e-38,0.0,0.0,5.0289484e-16,0.0,0.0,1.0
0.0,9.12976e-39,0.0,0.0,4.663453e-16,0.0,0.0,1.0
0.0,1.0199759e-38,0.0,0.0,4.908145e-16,0.0,0.0,1.0
0.0,1.0218997e-38,0.0,0.0,5.0370895e-16,0.0,0.0,1.0
0.0,7.000671e-39,0.0,0.0,4.434444e-16,0.0,0.0,1.0
0.0,3.578022e-39,0.0,0.0,3.4375657e-16,0.0,0.0,1.0
0.0,1.633159e-39,0.0,0.0,2.513423e-16,0.0,0.0,1.0
0.0,9.3406e-40,0.0,0.0,1.980409e-16,0.0,0.0,1.0
0.0,7.21229e-40,0.0,0.0,1.764775e-16,0.0,0.0,1.0
0.0,8.06796e-40,0.0,0.0,1.8576137e-16,0.0,0.0,1.0
0.0,7.02911e-40,0.0,0.0,1.7965092e-16,0.0,0.0,1.0
0.0,4.96386e-40,0.0,0.0,1.6028665e-16,0.0,0.0,1.0
0.0,2.76054e-40,0.0,0.0,1.2874385e-16,0.0,0.0,1.0
0.0,1.37235e-40,0.0,0.0,9.75881e-17,0.0,0.0,1.0
0.0,7.8491e-41,0.0,0.0,7.694159e-17,0.0,0.0,1.0
0.0,5.4501e-41,0.0,0.0,6.552855e-17,0.0,0.0,1.0
0.0,5.588e-41,0.0,0.0,6.642351e-17,0.0,0.0,1.0
0.0,4.9808e-41,0.0,0.0,6.484918e-17,0.0,0.0,1.0
0.0,3.4496e-41,0.0,0.0,5.7419444e-17,0.0,0.0,1.0
0.0,2.0184e-41,0.0,0.0,4.7142664e-17,0.0,0.0,1.0
0.0,1.0768e-41,0.0,0.0,3.6824992e-17,0.0,0.0,1.0
0.0,6.637e-42,0.0,0.0,2.9972102e-17,0.0,0.0,1.0
0.0,4.588e-42,0.0,0.0,2.548303e-17,0.0,0.0,1.0
0.0,4.1e-42,0.0,0.0,2.4340948e-17,0.0,0.0,1.0
0.0,3.653e-42,0.0,0.0,2.3750078e-17,0.0,0.0,1.0
0.0,2.384e-42,0.0,0.0,2.0503546e-17,0.0,0.0,1.0
0.0,1.492e-42,0.0,0.0,1.7342553e-17,0.0,0.0,1.0
0.0,8.69e-43,0.0,0.0,1.4054394e-17,0.0,0.0,1.0
0.0,5.82e-43,0.0,0.0,1.185523e-17,0.0,0.0,1.0
0.0,4.16e-43,0.0,0.0,1.0232331e-17,0.0,0.0,1.0
0.0,3.52e-43,0.0,0.0,9.545515e-18,0.0,0.0,1.0
0.0,2.8e-43,0.0,0.0,8.86163e-18,0.0,0.0,1.0
0.0,1.89e-43,0.0,0.0,7.770343e-18,0.0,0.0,1.0
0.0,1.16e-43,0.0,0.0,6.507887e-18,0.0,0.0,1.0
0.0,6.9e-44,0.0,0.0,5.334569e-18,0.0,0.0,1.0
0.0,4.9e-44,0.0,0.0,4.590483e-18,0.0,0.0,1.0
0.0,3.6e-44,0.0,0.0,4.0372643e-18,0.0,0.0,1.0
0.0,3e-44,0.0,0.0,3.7251525e-18,0.0,0.0,1.0
0.0,2.1e-44,0.0,0.0,3.3082177e-18,0.0,0.0,1.0
0.0,1.4e-44,0.0,0.0,2.8667179e-18,0.0,0.0,1.0
0.0,8e-45,0.0,0.0,2.2933372e-18,0.0,0.0,1.0
0.0,4e-45,0.0,0.0,1.8979533e-18,0.0,0.0,1.0
0.0,4e-45,0.0,0.0,1.6964797e-18,0.0,0.0,1.0
0.0,3e-45,0.0,0.0,1.5578703e-18,0.0,0.0,1.0
0.0,3e-45,0.0,0.0,1.4575112e-18,0.0,0.0,1.0
0.0,1e-45,0.0,0.0,1.2837394e-18,0.0,0.0,1.0
0.0,1e-45,0.0,0.0,1.0573134e-18,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.638302e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.180224e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.4990764e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.044048e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.75255e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.013484e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.9342576e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.1585649e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.4632733e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.2171964e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.1428738e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.1558448e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.955341e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.5239136e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.1388881e-19,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.0965795e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.883312e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.812601e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.107163e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,7.654013e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.057825e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.384244e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.3130894e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.9386402e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.8613176e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.0024352e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.9054457e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.3731655e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.7100576e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.2347661e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0736349e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.982519e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0363876e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0332217e-20,0.0,0.0,1.0
0.0,0.0,0.0,0.0,8.863475e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.554492e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.7002147e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.8577466e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.660056e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.8448764e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.9134476e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,3.4228625e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,2.588329e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.8255406e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.4363528e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.3380008e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.3285408e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.3294534e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.1953294e-21,0.0,0.0,1.0
0.0,0.0,0.0,0.0,9.489656e-22,0.0,0.0,1.0
0.0,0.0,0.0,0.0,6.861215e-22,0.0,0.0,1.0
0.0,0.0,0.0,0.0,5.3684865e-22,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.7365885e-22,0.0,0.0,1.0
0.0,0.0,0.0,0.0,4.80509e-22,0.0,0.0,1.0
