forecast_step,MoE_TB
5393,646.2747
5394,646.3269
5395,646.3787
5396,646.4297
5397,646.48016
5398,646.53076
5399,646.5818
5400,646.6333
5401,646.68475
5402,646.736
5403,646.7871
5404,646.8382
5405,646.8897
5406,646.9414
5407,646.9929
5408,647.044
5409,647.09503
5410,647.1464
5411,647.1981
5412,647.2499
5413,647.30145
5414,647.35254
5415,647.4037
5416,647.45496
5417,647.507
5418,647.5593
5419,647.6111
5420,647.6621
5421,647.7126
5422,647.76306
5423,647.8142
5424,647.8657
5425,647.91736
5426,647.9685
5427,648.01953
5428,648.07074
5429,648.12225
5430,648.17395
5431,648.2253
5432,648.2764
5433,648.3274
5434,648.37866
5435,648.4303
5436,648.48206
5437,648.5336
5438,648.5848
5439,648.6357
5440,648.68713
5441,648.73914
5442,648.7914
5443,648.8431
5444,648.89404
5445,648.9444
5446,648.995
5447,649.04596
5448,649.0974
5449,649.14886
5450,649.2001
5451,649.25085
5452,649.30206
5453,649.3535
5454,649.40515
5455,649.4564
5456,649.50745
5457,649.5584
5458,649.6096
5459,649.6612
5460,649.713
5461,649.76447
5462,649.8154
5463,649.86633
5464,649.9177
5465,649.9697
5466,650.02185
5467,650.0736
5468,650.1246
5469,650.1749
5470,650.22534
5471,650.2763
5472,650.32776
5473,650.3792
5474,650.4304
5475,650.4813
5476,650.53253
5477,650.5839
5478,650.63556
5479,650.68695
5480,650.73804
5481,650.78894
5482,650.8402
5483,650.8918
5484,650.94366
5485,650.9952
5486,651.04626
5487,651.09717
5488,651.1487
5489,651.20074
5490,651.25305
5491,651.3048
5492,651.3559
5493,651.40625
5494,651.45685
5495,651.5079
5496,651.55945
5497,651.61115
5498,651.66235
5499,651.71344
5500,651.7646
5501,651.81616
5502,651.8679
5503,651.91943
5504,651.9706
5505,652.02167
5506,652.07306
5507,652.1248
5508,652.1768
5509,652.22845
5510,652.27966
5511,652.33075
5512,652.3823
5513,652.4345
5514,652.487
5515,652.53876
5516,652.58984
5517,652.64044
5518,652.69116
5519,652.7423
5520,652.79407
5521,652.8458
5522,652.8971
5523,652.94824
5524,652.9996
5525,653.0513
5526,653.10315
5527,653.1547
5528,653.206
5529,653.2572
5530,653.30865
5531,653.36053
5532,653.41254
5533,653.4643
5534,653.5156
5535,653.5667
5536,653.61847
5537,653.6707
5538,653.72327
5539,653.77515
5540,653.8264
5541,653.877
5542,653.9278
5543,653.97894
5544,654.03076
5545,654.0825
5546,654.1339
5547,654.18524
5548,654.23663
5549,654.2884
5550,654.34033
5551,654.392
5552,654.4434
5553,654.4947
5554,654.5462
5555,654.5982
5556,654.6504
5557,654.7023
5558,654.75354
5559,654.8049
5560,654.8566
5561,654.9091
5562,654.9617
5563,655.0138
5564,655.06506
5565,655.1159
5566,655.16675
5567,655.21814
5568,655.26996
5569,655.322
5570,655.37354
5571,655.42487
5572,655.4764
5573,655.5284
5574,655.58044
5575,655.63226
5576,655.6838
5577,655.7352
5578,655.7868
5579,655.8389
5580,655.89136
5581,655.94324
5582,655.9948
5583,656.0462
5584,656.09814
5585,656.1506
5586,656.2033
5587,656.2556
5588,656.3071
5589,656.35785
5590,656.4088
5591,656.46045
5592,656.51245
5593,656.5644
5594,656.6159
5595,656.66754
5596,656.7191
5597,656.7711
5598,656.8233
5599,656.8752
5600,656.92676
5601,656.9783
5602,657.0299
5603,657.08203
5604,657.13446
5605,657.18646
5606,657.238
5607,657.2894
5608,657.3414
5609,657.39386
5610,657.4464
5611,657.4988
5612,657.55023
5613,657.6011
5614,657.652
5615,657.7035
5616,657.7554
5617,657.8073
5618,657.85895
5619,657.91046
5620,657.9619
5621,658.0138
5622,658.066
5623,658.1179
5624,658.16925
5625,658.22076
5626,658.2723
5627,658.3244
5628,658.3767
5629,658.4285
5630,658.4799
5631,658.5314
5632,658.58325
5633,658.6356
5634,658.6883
5635,658.7404
5636,658.79175
5637,658.84247
5638,658.89343
5639,658.94476
5640,658.99677
5641,659.04865
5642,659.10004
5643,659.1515
5644,659.20306
5645,659.25494
5646,659.3069
5647,659.35876
5648,659.4103
5649,659.4616
5650,659.51324
5651,659.5653
5652,659.61743
5653,659.6695
5654,659.72076
5655,659.77216
5656,659.82404
5657,659.87646
5658,659.929
5659,659.9812
5660,660.03253
5661,660.08344
5662,660.1342
5663,660.18567
5664,660.2377
5665,660.28955
5666,660.34106
5667,660.3926
5668,660.44403
5669,660.4959
5670,660.54803
5671,660.59985
5672,660.65137
5673,660.70276
5674,660.7544
5675,660.8065
5676,660.85876
5677,660.9106
5678,660.9621
5679,661.01355
5680,661.0655
5681,661.1178
5682,661.1705
5683,661.2227
5684,661.27405
5685,661.3248
5686,661.37585
5687,661.42737
5688,661.4792
5689,661.53107
5690,661.5827
5691,661.6341
5692,661.68567
5693,661.7376
5694,661.7897
5695,661.84143
5696,661.89294
5697,661.94434
5698,661.9959
5699,662.0481
5700,662.1003
5701,662.1522
5702,662.20355
5703,662.25507
5704,662.30695
5705,662.35925
5706,662.4119
5707,662.4641
5708,662.5155
5709,662.56635
5710,662.6173
5711,662.6689
5712,662.72064
5713,662.77264
5714,662.8243
5715,662.8758
5716,662.92737
5717,662.9793
5718,663.03143
5719,663.0834
5720,663.1351
5721,663.1864
5722,663.2382
5723,663.29047
5724,663.34283
5725,663.3948
5726,663.44653
5727,663.49805
5728,663.5502
5729,663.60284
5730,663.6555
5731,663.708
5732,663.7597
5733,663.8109
5734,663.86206
5735,663.91394
5736,663.9662
5737,664.0184
5738,664.0705
5739,664.1223
5740,664.1742
5741,664.2266
5742,664.2792
5743,664.3315
5744,664.38354
5745,664.43536
5746,664.4877
5747,664.54034
5748,664.5932
5749,664.6456
5750,664.6979
5751,664.74994
5752,664.8025
5753,664.85565
5754,664.90894
5755,664.9619
5756,665.0141
5757,665.0657
5758,665.11755
5759,665.16974
5760,665.22253
5761,665.27527
5762,665.3279
5763,665.3801
5764,665.4327
5765,665.4854
5766,665.53845
5767,665.5913
5768,665.6437
5769,665.69604
5770,665.7487
5771,665.80176
5772,665.85486
5773,665.90784
5774,665.96027
5775,666.01276
5776,666.0655
5777,666.1189
5778,666.1724
5779,666.2255
5780,666.2779
5781,666.3298
5782,666.38165
5783,666.4341
5784,666.4869
5785,666.5398
5786,666.59235
5787,666.6446
5788,666.69714
5789,666.7499
5790,666.80273
5791,666.8554
5792,666.90765
5793,666.9599
5794,667.0124
5795,667.0652
5796,667.1181
5797,667.17065
5798,667.2229
5799,667.275
5800,667.32745
5801,667.38055
5802,667.43353
5803,667.4863
5804,667.5383
5805,667.58984
5806,667.6414
5807,667.6934
5808,667.7457
5809,667.79803
5810,667.8501
5811,667.90204
5812,667.9538
5813,668.0061
5814,668.05853
5815,668.11066
5816,668.1624
5817,668.21423
5818,668.26605
5819,668.3185
5820,668.37067
5821,668.4229
5822,668.47455
5823,668.5262
5824,668.5782
5825,668.6306
5826,668.6833
5827,668.73553
5828,668.787
5829,668.83813
5830,668.8893
5831,668.94086
5832,668.9928
5833,669.04474
5834,669.0965
5835,669.148
5836,669.19965
5837,669.2515
5838,669.30365
5839,669.3556
5840,669.4071
5841,669.4586
5842,669.5104
5843,669.5625
5844,669.6146
5845,669.6666
5846,669.7183
5847,669.7699
5848,669.8217
5849,669.8741
5850,669.9267
5851,669.9788
5852,670.0305
5853,670.08154
5854,670.1328
5855,670.18445
5856,670.2364
5857,670.28845
5858,670.3403
5859,670.39197
5860,670.4438
5861,670.4957
5862,670.54803
5863,670.60004
5864,670.65186
5865,670.7035
5866,670.7554
5867,670.8077
5868,670.86
5869,670.91223
5870,670.9639
5871,671.01575
5872,671.06775
5873,671.1204
5874,671.17303
5875,671.2256
5876,671.27716
5877,671.3284
5878,671.3799
5879,671.4317
5880,671.4838
5881,671.536
5882,671.5878
5883,671.6395
5884,671.69147
5885,671.7435
5886,671.79584
5887,671.84796
5888,671.89966
5889,671.95135
5890,672.0032
5891,672.05554
5892,672.1077
5893,672.1598
5894,672.2115
5895,672.2633
5896,672.3151
5897,672.3676
5898,672.4202
5899,672.4724
5900,672.52405
5901,672.575
5902,672.6263
5903,672.6778
5904,672.7298
5905,672.7816
5906,672.8334
5907,672.88464
5908,672.9363
5909,672.9881
5910,673.04016
5911,673.0918
5912,673.14325
5913,673.19464
5914,673.2463
5915,673.298
5916,673.3501
5917,673.4018
5918,673.4531
5919,673.50446
5920,673.55597
5921,673.6081
5922,673.6603
5923,673.7121
5924,673.7632
5925,673.8141
5926,673.8649
5927,673.91614
5928,673.9676
5929,674.0193
5930,674.0705
5931,674.1217
5932,674.1729
5933,674.2244
5934,674.2761
5935,674.3276
5936,674.3787
5937,674.42993
5938,674.4812
5939,674.53284
5940,674.58453
5941,674.63605
5942,674.6872
5943,674.73834
5944,674.78973
5945,674.8417
5946,674.8937
5947,674.9454
5948,674.9964
5949,675.0472
5950,675.0979
5951,675.1489
5952,675.2005
5953,675.2521
5954,675.3033
5955,675.3545
5956,675.4057
5957,675.4572
5958,675.5089
5959,675.56036
5960,675.6116
5961,675.6627
5962,675.71405
5963,675.76575
5964,675.8175
5965,675.8692
5966,675.92035
5967,675.9716
5968,676.0231
5969,676.0751
5970,676.1273
5971,676.179
5972,676.2302
5973,676.2811
5974,676.33185
5975,676.38324
5976,676.43475
5977,676.4864
5978,676.5377
5979,676.589
5980,676.6403
5981,676.69196
5982,676.74365
5983,676.7953
5984,676.8467
5985,676.89777
5986,676.9493
5987,677.00085
5988,677.05286
5989,677.10443
5990,677.15576
5991,677.20685
5992,677.2585
5993,677.31055
5994,677.3627
5995,677.4145
5996,677.46564
5997,677.51636
5998,677.5672
5999,677.61847
6000,677.6701
6001,677.7216
6002,677.77295
6003,677.8241
6004,677.87537
6005,677.9268
6006,677.9785
6007,678.03
6008,678.0812
6009,678.1323
6010,678.1836
6011,678.2352
6012,678.28687
6013,678.33844
6014,678.3896
6015,678.4406
6016,678.492
6017,678.5439
6018,678.5958
6019,678.64746
6020,678.6985
6021,678.749
6022,678.7996
6023,678.85077
6024,678.9021
6025,678.9535
6026,679.0046
6027,679.05554
6028,679.10657
6029,679.1579
6030,679.20935
6031,679.2606
6032,679.3117
6033,679.3627
6034,679.41364
6035,679.46515
6036,679.51666
6037,679.56793
6038,679.6189
6039,679.6698
6040,679.721
6041,679.7727
6042,679.82446
6043,679.87585
6044,679.92676
6045,679.9772
6046,680.0276
6047,680.0785
6048,680.1296
6049,680.1809
6050,680.2318
6051,680.2827
6052,680.3337
6053,680.3848
6054,680.43604
6055,680.4872
6056,680.53815
6057,680.5888
6058,680.6398
6059,680.6911
6060,680.74243
6061,680.7936
6062,680.84436
6063,680.8952
6064,680.9463
6065,680.9978
6066,681.0495
6067,681.1008
6068,681.1515
6069,681.2018
6070,681.2521
6071,681.3028
6072,681.3539
6073,681.4051
6074,681.45593
6075,681.50653
6076,681.55743
6077,681.6084
6078,681.65955
6079,681.7107
6080,681.76135
6081,681.81213
6082,681.8628
6083,681.914
6084,681.9654
6085,682.0164
6086,682.06714
6087,682.11774
6088,682.1687
6089,682.22015
6090,682.2716
6091,682.323
6092,682.3735
6093,682.42377
6094,682.47394
6095,682.5246
6096,682.5756
6097,682.6266
6098,682.67737
6099,682.72797
6100,682.7786
6101,682.8297
6102,682.88074
6103,682.9317
6104,682.98236
6105,683.03296
6106,683.08374
6107,683.1348
6108,683.1861
6109,683.23706
6110,683.2876
6111,683.33826
6112,683.3892
6113,683.4406
6114,683.49207
6115,683.5432
6116,683.5939
6117,683.64404
6118,683.69415
6119,683.7448
6120,683.7957
6121,683.8468
6122,683.8976
6123,683.9481
6124,683.99884
6125,684.0498
6126,684.1009
6127,684.1519
6128,684.2025
6129,684.2532
6130,684.30396
6131,684.3551
6132,684.4063
6133,684.45734
6134,684.508
6135,684.5586
6136,684.6096
6137,684.661
6138,684.7126
6139,684.7637
6140,684.81433
6141,684.86444
6142,684.91473
6143,684.9654
6144,685.01636
6145,685.0673
6146,685.11816
6147,685.16876
6148,685.2195
6149,685.27045
6150,685.32153
6151,685.37274
6152,685.4233
6153,685.4738
6154,685.5247
6155,685.5758
6156,685.627
6157,685.67804
6158,685.7287
6159,685.7794
6160,685.8303
6161,685.8817
6162,685.93335
6163,685.9845
6164,686.0351
6165,686.08527
6166,686.1353
6167,686.18616
6168,686.23706
6169,686.28784
6170,686.33875
6171,686.3893
6172,686.43994
6173,686.49097
6174,686.542
6175,686.59296
6176,686.6437
6177,686.694
6178,686.7449
6179,686.79596
6180,686.84705
6181,686.8981
6182,686.94867
6183,686.99927
6184,687.0502
6185,687.1015
6186,687.153
6187,687.20416
6188,687.2547
6189,687.3046
6190,687.35486
6191,687.40533
6192,687.4564
6193,687.5072
6194,687.558
6195,687.6085
6196,687.6592
6197,687.7101
6198,687.76117
6199,687.812
6200,687.8627
6201,687.91315
6202,687.96375
6203,688.0149
6204,688.06616
6205,688.117
6206,688.16766
6207,688.2182
6208,688.2691
6209,688.32043
6210,688.3721
6211,688.4233
6212,688.4738
6213,688.5238
6214,688.574
6215,688.6246
6216,688.67554
6217,688.7265
6218,688.7772
6219,688.8278
6220,688.8786
6221,688.9295
6222,688.9806
6223,689.0316
6224,689.0823
6225,689.13275
6226,689.1837
6227,689.2348
6228,689.2861
6229,689.3371
6230,689.3877
6231,689.4384
6232,689.48944
6233,689.5408
6234,689.5926
6235,689.6438
6236,689.69434
6237,689.74457
6238,689.79486
6239,689.8455
6240,689.89667
6241,689.9477
6242,689.9985
6243,690.0492
6244,690.1
6245,690.15094
6246,690.2023
6247,690.2533
6248,690.304
6249,690.35474
6250,690.4057
6251,690.45685
6252,690.50824
6253,690.5594
6254,690.6101
6255,690.6608
6256,690.71185
6257,690.7634
6258,690.8152
6259,690.86646
6260,690.9172
6261,690.96747
6262,691.0178
6263,691.0685
6264,691.11957
6265,691.1708
6266,691.2217
6267,691.27246
6268,691.32324
6269,691.3743
6270,691.42566
6271,691.47687
6272,691.52765
6273,691.57825
6274,691.62933
6275,691.6806
6276,691.732
6277,691.78326
6278,691.83405
6279,691.8848
6280,691.93604
6281,691.98755
6282,692.03937
6283,692.0909
6284,692.14154
6285,692.1918
6286,692.2424
6287,692.29315
6288,692.34424
6289,692.39557
6290,692.4466
6291,692.49725
6292,692.5482
6293,692.5995
6294,692.6509
6295,692.7021
6296,692.753
6297,692.8038
6298,692.85486
6299,692.9064
6300,692.9578
6301,693.00903
6302,693.0601
6303,693.11096
6304,693.16205
6305,693.21375
6306,693.26575
6307,693.3173
6308,693.36804
6309,693.4185
6310,693.46906
6311,693.51996
6312,693.57135
6313,693.6226
6314,693.67377
6315,693.7246
6316,693.77563
6317,693.8271
6318,693.8784
6319,693.9298
6320,693.9808
6321,694.0317
6322,694.0829
6323,694.1344
6324,694.1859
6325,694.23724
6326,694.2883
6327,694.3392
6328,694.39044
6329,694.44226
6330,694.4942
6331,694.5458
6332,694.59674
6333,694.64703
6334,694.6977
6335,694.7488
6336,694.8
6337,694.8513
6338,694.9024
6339,694.95337
6340,695.0044
6341,695.0556
6342,695.1073
6343,695.1585
6344,695.2094
6345,695.2603
6346,695.3116
6347,695.3629
6348,695.4143
6349,695.46576
6350,695.5168
6351,695.56757
6352,695.61884
6353,695.67053
6354,695.7224
6355,695.7739
6356,695.82477
6357,695.8751
6358,695.92566
6359,695.97656
6360,696.0279
6361,696.0791
6362,696.13007
6363,696.181
6364,696.23193
6365,696.2832
6366,696.3345
6367,696.38586
6368,696.43677
6369,696.4876
6370,696.53864
6371,696.59
6372,696.6415
6373,696.69275
6374,696.74365
6375,696.7945
6376,696.84564
6377,696.89734
6378,696.94916
6379,697.0006
6380,697.05145
6381,697.10187
6382,697.15234
6383,697.2031
6384,697.25446
6385,697.30566
6386,697.3567
6387,697.4075
6388,697.45856
6389,697.50977
6390,697.56116
6391,697.61224
6392,697.66327
6393,697.71405
6394,697.7652
6395,697.81665
6396,697.8681
6397,697.9193
6398,697.9702
6399,698.0212
6400,698.0723
6401,698.12396
6402,698.17584
6403,698.22736
6404,698.2782
6405,698.32855
6406,698.37915
6407,698.43005
6408,698.4812
6409,698.53253
6410,698.5837
6411,698.6344
6412,698.68536
6413,698.73676
6414,698.7881
6415,698.8394
6416,698.89014
6417,698.9411
6418,698.99225
6419,699.0436
6420,699.0951
6421,699.1463
6422,699.19727
6423,699.24817
6424,699.2994
6425,699.3511
6426,699.4029
6427,699.45435
6428,699.50525
6429,699.55566
6430,699.606
6431,699.6569
6432,699.70825
6433,699.7595
6434,699.8105
6435,699.8613
6436,699.9123
6437,699.9636
6438,700.01495
6439,700.0662
6440,700.1172
6441,700.168
6442,700.2191
6443,700.27045
6444,700.322
6445,700.3733
6446,700.42426
6447,700.47504
6448,700.5263
6449,700.5782
6450,700.63
6451,700.68146
6452,700.73236
6453,700.78296
6454,700.83356
6455,700.8845
6456,700.9358
6457,700.98737
6458,701.03845
6459,701.08936
6460,701.1405
6461,701.192
6462,701.24347
6463,701.29486
6464,701.346
6465,701.39716
6466,701.4485
6467,701.50006
6468,701.55176
6469,701.60345
6470,701.6547
6471,701.7058
6472,701.7574
6473,701.8095
6474,701.86163
6475,701.91345
6476,701.9646
6477,702.0156
6478,702.0665
6479,702.11786
6480,702.16956
6481,702.2214
6482,702.2729
6483,702.32434
6484,702.3758
6485,702.42773
6486,702.4796
6487,702.53143
6488,702.58295
6489,702.6345
6490,702.68616
6491,702.73816
6492,702.7904
6493,702.84235
6494,702.8939
6495,702.94556
6496,702.99744
6497,703.0498
6498,703.10236
6499,703.1544
6500,703.206
6501,703.2573
6502,703.3086
6503,703.3603
6504,703.4123
6505,703.46436
6506,703.5162
6507,703.5678
6508,703.6196
6509,703.6716
6510,703.7236
6511,703.77576
6512,703.8274
6513,703.8791
6514,703.9308
6515,703.9829
6516,704.0351
6517,704.08704
6518,704.1387
6519,704.19025
6520,704.2422
6521,704.29456
6522,704.3469
6523,704.39905
6524,704.4505
6525,704.5016
6526,704.55286
6527,704.60425
6528,704.65607
6529,704.70795
6530,704.7594
6531,704.81085
6532,704.8624
6533,704.9142
6534,704.9659
6535,705.0175
6536,705.069
6537,705.12024
6538,705.17175
6539,705.22345
6540,705.27527
6541,705.32684
6542,705.3782
6543,705.42944
6544,705.48083
6545,705.53265
6546,705.58466
6547,705.63635
6548,705.6875
6549,705.7381
6550,705.7888
6551,705.84
6552,705.8915
6553,705.9428
6554,705.9939
6555,706.0449
6556,706.0962
6557,706.14746
6558,706.19885
6559,706.2501
6560,706.3012
6561,706.3521
6562,706.4032
6563,706.4545
6564,706.50604
6565,706.55743
6566,706.60834
6567,706.6593
6568,706.7106
6569,706.76215
6570,706.8139
6571,706.8653
6572,706.91626
6573,706.96674
6574,707.0174
6575,707.0684
6576,707.1196
6577,707.17096
6578,707.2219
6579,707.2729
6580,707.324
6581,707.3753
6582,707.42664
6583,707.47784
6584,707.52893
6585,707.5799
6586,707.63104
6587,707.68256
6588,707.7341
6589,707.7854
6590,707.8365
6591,707.8874
6592,707.93884
6593,707.99054
6594,708.0423
6595,708.0939
6596,708.14496
6597,708.1956
6598,708.24634
6599,708.2975
6600,708.3489
6601,708.40027
6602,708.4515
6603,708.5027
6604,708.5538
6605,708.60516
6606,708.6567
6607,708.7081
6608,708.7594
6609,708.8104
6610,708.8616
6611,708.9131
6612,708.9647
6613,709.0162
6614,709.0674
6615,709.1184
6616,709.1698
6617,709.22156
6618,709.2735
6619,709.3251
6620,709.37604
6621,709.42664
6622,709.4775
6623,709.5287
6624,709.58
6625,709.6314
6626,709.68243
6627,709.73346
6628,709.7846
6629,709.83594
6630,709.8873
6631,709.93854
6632,709.9896
6633,710.0406
6634,710.0917
6635,710.143
6636,710.1944
6637,710.24554
6638,710.2965
6639,710.3475
6640,710.3986
6641,710.45013
6642,710.5016
6643,710.5529
6644,710.60376
6645,710.6542
6646,710.7048
6647,710.75543
6648,710.8066
6649,710.85767
6650,710.90845
6651,710.9592
6652,711.0101
6653,711.061
6654,711.1121
6655,711.16315
6656,711.2138
6657,711.2645
6658,711.31525
6659,711.3664
6660,711.41754
6661,711.4684
6662,711.5191
6663,711.5697
6664,711.62067
6665,711.6718
6666,711.7232
6667,711.77435
6668,711.8249
6669,711.875
6670,711.92535
6671,711.976
6672,712.02686
6673,712.07776
6674,712.1285
6675,712.1791
6676,712.22974
6677,712.2806
6678,712.33154
6679,712.3825
6680,712.43304
6681,712.4836
6682,712.5343
6683,712.5854
6684,712.6365
6685,712.6873
6686,712.73804
6687,712.78864
6688,712.8395
6689,712.8907
6690,712.942
6691,712.99316
6692,713.0438
6693,713.094
6694,713.14435
6695,713.195
6696,713.246
6697,713.2968
6698,713.34766
6699,713.39825
6700,713.4491
6701,713.49994
6702,713.551
6703,713.602
6704,713.6527
6705,713.70337
6706,713.75415
6707,713.80524
6708,713.85645
6709,713.90735
6710,713.9581
6711,714.0088
6712,714.05975
6713,714.111
6714,714.16254
6715,714.2137
6716,714.2643
6717,714.31464
6718,714.365
6719,714.4158
6720,714.4667
6721,714.51764
6722,714.5685
6723,714.61914
6724,714.6699
6725,714.7209
6726,714.7719
6727,714.8229
6728,714.8735
6729,714.92413
6730,714.9749
6731,715.0261
6732,715.07715
6733,715.128
6734,715.1788
6735,715.2294
6736,715.2802
6737,715.33154
6738,715.3828
6739,715.4339
6740,715.48444
6741,715.53467
6742,715.585
6743,715.6357
6744,715.68646
6745,715.7373
6746,715.788
6747,715.8385
6748,715.8891
6749,715.93994
6750,715.9909
6751,716.0417
6752,716.0922
6753,716.14276
6754,716.19336
6755,716.2444
6756,716.2952
6757,716.346
6758,716.39655
6759,716.447
6760,716.4977
6761,716.5489
6762,716.6001
6763,716.65094
6764,716.70123
6765,716.75134
6766,716.80145
6767,716.85205
6768,716.9027
6769,716.9533
6770,717.0039
6771,717.05426
6772,717.10474
6773,717.1555
6774,717.20624
6775,717.25684
6776,717.3072
6777,717.3576
6778,717.4081
6779,717.4589
6780,717.5097
6781,717.5603
6782,717.6107
6783,717.66113
6784,717.7117
6785,717.76263
6786,717.8137
6787,717.86444
6788,717.91473
6789,717.9647
6790,718.0148
6791,718.06506
6792,718.1157
6793,718.16626
6794,718.2167
6795,718.26697
6796,718.31726
6797,718.36786
6798,718.4186
6799,718.4692
6800,718.5194
6801,718.5697
6802,718.6201
6803,718.6707
6804,718.72156
6805,718.77203
6806,718.8223
6807,718.8726
6808,718.92303
6809,718.9739
6810,719.02484
6811,719.0756
6812,719.1258
6813,719.17554
6814,719.2255
6815,719.2758
6816,719.32623
6817,719.3769
6818,719.4272
6819,719.4773
6820,719.5276
6821,719.5781
6822,719.6287
6823,719.67914
6824,719.72943
6825,719.77954
6826,719.8299
6827,719.88043
6828,719.9311
6829,719.98157
6830,720.03186
6831,720.0821
6832,720.1324
6833,720.18317
6834,720.2341
6835,720.2848
6836,720.33484
6837,720.3848
6838,720.4346
6839,720.48474
6840,720.5351
6841,720.58563
6842,720.63586
6843,720.6861
6844,720.7363
6845,720.7868
6846,720.83734
6847,720.88776
6848,720.9379
6849,720.98804
6850,721.0383
6851,721.089
6852,721.1396
6853,721.19006
6854,721.24023
6855,721.29034
6856,721.3409
6857,721.39166
6858,721.4426
6859,721.49316
6860,721.5434
6861,721.5932
6862,721.64294
6863,721.6931
6864,721.7437
6865,721.7942
6866,721.8445
6867,721.89453
6868,721.94476
6869,721.9953
6870,722.0459
6871,722.0964
6872,722.1466
6873,722.1968
6874,722.247
6875,722.2976
6876,722.34827
6877,722.39886
6878,722.4491
6879,722.4992
6880,722.5497
6881,722.6005
6882,722.6514
6883,722.7021
6884,722.75214
6885,722.80206
6886,722.85187
6887,722.9021
6888,722.9526
6889,723.003
6890,723.05334
6891,723.1035
6892,723.15375
6893,723.2042
6894,723.2548
6895,723.3052
6896,723.3554
6897,723.4055
6898,723.4559
6899,723.5065
6900,723.5571
6901,723.60754
6902,723.6577
6903,723.7078
6904,723.7583
6905,723.8091
6906,723.86
6907,723.9106
6908,723.9607
6909,724.01044
6910,724.0602
6911,724.1104
6912,724.16077
6913,724.2112
6914,724.26154
6915,724.3115
6916,724.3618
6917,724.4122
6918,724.46277
6919,724.5131
6920,724.5633
6921,724.61334
6922,724.66376
6923,724.7141
6924,724.7648
6925,724.81525
6926,724.86536
6927,724.91547
6928,724.96576
6929,725.0166
6930,725.06744
6931,725.11804
6932,725.1681
6933,725.21796
6934,725.2677
6935,725.31775
6936,725.3681
6937,725.4186
6938,725.46893
6939,725.519
6940,725.5691
6941,725.61957
6942,725.6701
6943,725.7205
6944,725.7707
6945,725.8208
6946,725.87115
6947,725.9216
6948,725.9722
6949,726.02277
6950,726.073
6951,726.1231
6952,726.1735
6953,726.2244
6954,726.2753
6955,726.3259
6956,726.37604
6957,726.4258
6958,726.47565
6959,726.5258
6960,726.5763
6961,726.62683
6962,726.6772
6963,726.72723
6964,726.7776
6965,726.82806
6966,726.8786
6967,726.9291
6968,726.9794
6969,727.02954
6970,727.0799
6971,727.13055
6972,727.18134
6973,727.2318
6974,727.28204
6975,727.3322
6976,727.38275
6977,727.43365
6978,727.4846
6979,727.53534
6980,727.5856
6981,727.63544
6982,727.68536
6983,727.7356
6984,727.7862
6985,727.8368
6986,727.887
6987,727.9373
6988,727.9876
6989,728.0382
6990,728.08887
6991,728.1394
6992,728.18964
6993,728.23987
6994,728.29034
6995,728.341
6996,728.3918
6997,728.4424
6998,728.4926
6999,728.54285
7000,728.59344
7001,728.6443
7002,728.69543
7003,728.7462
7004,728.7964
7005,728.8464
7006,728.8962
7007,728.9465
7008,728.99713
7009,729.0477
7010,729.09814
7011,729.1485
7012,729.19885
7013,729.2494
7014,729.3002
7015,729.35077
7016,729.4012
7017,729.45135
7018,729.5018
7019,729.5526
7020,729.6034
7021,729.654
7022,729.7043
7023,729.7547
7024,729.80536
7025,729.8563
7026,729.90735
7027,729.95825
7028,730.0086
7029,730.05865
7030,730.1086
7031,730.159
7032,730.20966
7033,730.2603
7034,730.3108
7035,730.3612
7036,730.4117
7037,730.46234
7038,730.51306
7039,730.5638
7040,730.61414
7041,730.6646
7042,730.7151
7043,730.7659
7044,730.81683
7045,730.8677
7046,730.91797
7047,730.9684
7048,731.01904
7049,731.0701
7050,731.1213
7051,731.1721
7052,731.22253
7053,731.2726
7054,731.32275
7055,731.37317
7056,731.4238
7057,731.4747
7058,731.525
7059,731.5755
7060,731.626
7061,731.67676
7062,731.72754
7063,731.7782
7064,731.82874
7065,731.87915
7066,731.9297
7067,731.9805
7068,732.0314
7069,732.0822
7070,732.1325
7071,732.1829
7072,732.23364
7073,732.28485
7074,732.33594
7075,732.3867
7076,732.4371
7077,732.4872
7078,732.53723
7079,732.58765
7080,732.63837
7081,732.68896
7082,732.73956
7083,732.78986
7084,732.8404
7085,732.8909
7086,732.94183
7087,732.9925
7088,733.0429
7089,733.09314
7090,733.14374
7091,733.19446
7092,733.2455
7093,733.29596
7094,733.3464
7095,733.3968
7096,733.4473
7097,733.4983
7098,733.5495
7099,733.6003
7100,733.6506
7101,733.70056
7102,733.7506
7103,733.8009
7104,733.8516
7105,733.9022
7106,733.9527
7107,734.003
7108,734.05347
7109,734.104
7110,734.1548
7111,734.2055
7112,734.25586
7113,734.3061
7114,734.3566
7115,734.4074
7116,734.4583
7117,734.50885
7118,734.5593
7119,734.60956
7120,734.6602
7121,734.7112
7122,734.76227
7123,734.8132
7124,734.8634
7125,734.9133
7126,734.96344
7127,735.0138
7128,735.06445
7129,735.1151
7130,735.1656
7131,735.21594
7132,735.26636
7133,735.317
7134,735.36786
7135,735.41846
7136,735.46875
7137,735.5191
7138,735.56964
7139,735.6204
7140,735.6713
7141,735.72205
7142,735.7724
7143,735.8227
7144,735.8733
7145,735.92426
7146,735.97534
7147,736.02625
7148,736.0765
7149,736.12646
7150,736.1766
7151,736.22705
